_id,isGoodSong,repetitionScore
61469c90d40cbdf2d90bcfc3,1,0.433855298
61469c90d40cbdf2d90bcfc4,1,0.499851549
61469c90d40cbdf2d90bcfc5,1,0.513966348
61469c90d40cbdf2d90bcfc6,1,0.513507863
61469c90d40cbdf2d90bcfc7,1,0.626183226
61469c90d40cbdf2d90bcfc8,1,0.508641072
61469c90d40cbdf2d90bcfc9,1,0.498983543
61469c90d40cbdf2d90bcfca,1,0.550703273
61469c90d40cbdf2d90bcfcb,1,0.441279133
61469c90d40cbdf2d90bcfcc,1,0.449847759
61469c90d40cbdf2d90bcfcd,1,0.503449535
61469c91d40cbdf2d90bcfce,1,0.555791192
61469c91d40cbdf2d90bcfcf,1,0.543620391
61469c91d40cbdf2d90bcfd0,1,0.471446989
61469c91d40cbdf2d90bcfd1,1,0.535123551
61469c91d40cbdf2d90bcfd2,1,0.419696407
61469c91d40cbdf2d90bcfd3,1,0.743915797
61469c91d40cbdf2d90bcfd4,1,0.484252257
61469c91d40cbdf2d90bcfd5,1,0.484540314
61469c91d40cbdf2d90bcfd6,1,0.408540788
61469c92d40cbdf2d90bcfd7,1,0.601791824
61469c92d40cbdf2d90bcfd8,1,0.486520829
61469c92d40cbdf2d90bcfd9,1,0.453339807
61469c92d40cbdf2d90bcfda,1,0.496172553
61469c92d40cbdf2d90bcfdb,1,0.465553626
61469c92d40cbdf2d90bcfdc,1,0.445395939
61469c92d40cbdf2d90bcfdd,1,0.489545746
61469c92d40cbdf2d90bcfde,1,0.472344362
61469c92d40cbdf2d90bcfdf,1,0.503472821
61469c93d40cbdf2d90bcfe0,1,0.487929294
61469c93d40cbdf2d90bcfe1,1,0.508218964
61469c93d40cbdf2d90bcfe2,1,0.478225847
61469c93d40cbdf2d90bcfe3,1,0.513703883
61469c93d40cbdf2d90bcfe4,1,0.56924894
61469c93d40cbdf2d90bcfe5,1,0.513434441
61469c93d40cbdf2d90bcfe6,1,0.501645623
61469c93d40cbdf2d90bcfe7,1,0.499562116
61469c93d40cbdf2d90bcfe8,1,0.466454205
61469c94d40cbdf2d90bcfe9,1,0.532506354
61469c94d40cbdf2d90bcfea,1,0.33788759
61469c94d40cbdf2d90bcfeb,1,0.463363588
61469c94d40cbdf2d90bcfec,1,0.534001602
61469c94d40cbdf2d90bcfed,1,0.407282555
61469c94d40cbdf2d90bcfee,1,0.515700827
61469c94d40cbdf2d90bcfef,1,0.510259444
61469c94d40cbdf2d90bcff0,1,0.458823475
61469c94d40cbdf2d90bcff1,1,0.505924881
61469c94d40cbdf2d90bcff2,1,0.438159996
61469c94d40cbdf2d90bcff3,1,0.480838724
61469c94d40cbdf2d90bcff4,1,0.578606048
61469c95d40cbdf2d90bcff5,1,0.414175106
61469c95d40cbdf2d90bcff6,1,0.455924972
61469c95d40cbdf2d90bcff7,1,0.569383274
61469c95d40cbdf2d90bcff8,1,0.547149411
61469c95d40cbdf2d90bcff9,1,0.47475263
61469c95d40cbdf2d90bcffa,1,0.448331126
61469c95d40cbdf2d90bcffb,1,0.504639829
61469c95d40cbdf2d90bcffc,1,0.439674215
61469c95d40cbdf2d90bcffd,1,0.543816174
61469c95d40cbdf2d90bcffe,1,0.430478743
61469c95d40cbdf2d90bcfff,1,0.582236342
61469c95d40cbdf2d90bd000,1,0.460081998
61469c95d40cbdf2d90bd001,1,0.45544741
61469c95d40cbdf2d90bd002,1,0.47825476
61469c95d40cbdf2d90bd003,1,0.426462106
61469c95d40cbdf2d90bd004,1,0.495015851
61469c95d40cbdf2d90bd005,1,0.450379537
61469c95d40cbdf2d90bd006,1,0.508536729
61469c95d40cbdf2d90bd007,1,0.460349728
61469c95d40cbdf2d90bd008,1,0.54450331
61469c95d40cbdf2d90bd009,1,0.460094788
61469c95d40cbdf2d90bd00a,1,0.565088713
61469c95d40cbdf2d90bd00b,1,0.407817099
61469c96d40cbdf2d90bd00c,1,0.520083911
61469c96d40cbdf2d90bd00d,1,0.526808556
61469c96d40cbdf2d90bd00e,1,0.492189134
61469c96d40cbdf2d90bd00f,1,0.571909351
61469c96d40cbdf2d90bd010,1,0.45877933
61469c96d40cbdf2d90bd011,1,0.503362955
61469c96d40cbdf2d90bd012,1,0.613084216
61469c96d40cbdf2d90bd013,1,0.534446139
61469c96d40cbdf2d90bd014,1,0.52927636
61469c97d40cbdf2d90bd015,1,0.489545746
61469c97d40cbdf2d90bd016,1,0.510013061
61469c97d40cbdf2d90bd017,1,0.472904659
61469c97d40cbdf2d90bd018,1,0.539570928
61469c97d40cbdf2d90bd019,1,0.533030936
61469c97d40cbdf2d90bd01a,1,0.512246358
61469c97d40cbdf2d90bd01b,1,0.506825873
61469c97d40cbdf2d90bd01c,1,0.491926268
61469c97d40cbdf2d90bd01d,1,0.51282324
61469c97d40cbdf2d90bd01e,1,0.533735708
61469c97d40cbdf2d90bd01f,1,0.501792953
61469c97d40cbdf2d90bd020,1,0.55061164
61469c97d40cbdf2d90bd021,1,0.467330561
61469c97d40cbdf2d90bd022,1,0.566521333
61469c97d40cbdf2d90bd023,1,0.442135729
61469c97d40cbdf2d90bd024,1,0.454557379
61469c97d40cbdf2d90bd025,1,0.49127866
61469c97d40cbdf2d90bd026,1,0.510311085
61469c97d40cbdf2d90bd027,1,0.509129712
61469c97d40cbdf2d90bd028,1,0.565542308
61469c98d40cbdf2d90bd029,1,0.51704696
61469c98d40cbdf2d90bd02a,1,0.444864094
61469c98d40cbdf2d90bd02b,1,0.504922276
61469c98d40cbdf2d90bd02c,1,0.487998372
61469c98d40cbdf2d90bd02d,1,0.517575901
61469c98d40cbdf2d90bd02e,1,0.440859574
61469c98d40cbdf2d90bd02f,1,0.442609408
61469c98d40cbdf2d90bd030,1,0.498306057
61469c98d40cbdf2d90bd031,1,0.454183029
61469c98d40cbdf2d90bd032,1,0.476428319
61469c98d40cbdf2d90bd033,1,0.508498301
61469c98d40cbdf2d90bd034,1,0.513283585
61469c98d40cbdf2d90bd035,1,0.455884215
61469c98d40cbdf2d90bd036,1,0.46586978
61469c98d40cbdf2d90bd037,1,0.55550343
61469c98d40cbdf2d90bd038,1,0.49295108
61469c98d40cbdf2d90bd039,1,0.561094271
61469c98d40cbdf2d90bd03a,1,0.460086082
61469c98d40cbdf2d90bd03b,1,0.486146183
61469c98d40cbdf2d90bd03c,1,0.519566021
61469c98d40cbdf2d90bd03d,1,0.476741577
61469c98d40cbdf2d90bd03e,1,0.473773448
61469c98d40cbdf2d90bd03f,1,0.45726825
61469c98d40cbdf2d90bd040,1,0.492649112
61469c98d40cbdf2d90bd041,1,0.522308297
61469c98d40cbdf2d90bd042,1,0.512148783
61469c98d40cbdf2d90bd043,1,0.456564358
61469c98d40cbdf2d90bd044,1,0.481580633
61469c99d40cbdf2d90bd045,1,0.493273431
61469c99d40cbdf2d90bd046,1,0.488728839
61469c99d40cbdf2d90bd047,1,0.481917339
61469c99d40cbdf2d90bd048,1,0.535616676
61469c99d40cbdf2d90bd049,1,0.521191106
61469c99d40cbdf2d90bd04a,1,0.507080057
61469c99d40cbdf2d90bd04b,1,0.525707911
61469c99d40cbdf2d90bd04c,1,0.431439368
61469c99d40cbdf2d90bd04d,1,0.469120454
61469c99d40cbdf2d90bd04e,1,0.490307308
61469c99d40cbdf2d90bd04f,1,0.42222497
61469c99d40cbdf2d90bd050,1,0.464903345
61469c99d40cbdf2d90bd051,1,0.588162166
61469c99d40cbdf2d90bd052,1,0.537686054
61469c99d40cbdf2d90bd053,1,0.461225607
61469c99d40cbdf2d90bd054,1,0.509772576
61469c99d40cbdf2d90bd055,1,0.489582962
61469c99d40cbdf2d90bd056,1,0.430874131
61469c99d40cbdf2d90bd057,1,0.462716797
61469c99d40cbdf2d90bd058,1,0.485388234
61469c9ad40cbdf2d90bd059,1,0.431780241
61469c9ad40cbdf2d90bd05a,1,0.464809826
61469c9ad40cbdf2d90bd05b,1,0.454832275
61469c9ad40cbdf2d90bd05c,1,0.49586249
61469c9ad40cbdf2d90bd05d,1,0.550532857
61469c9ad40cbdf2d90bd05e,1,0.459811484
61469c9ad40cbdf2d90bd05f,1,0.541488362
61469c9ad40cbdf2d90bd060,1,0.418795373
61469c9ad40cbdf2d90bd061,1,0.486650378
61469c9ad40cbdf2d90bd062,1,0.493492077
61469c9ad40cbdf2d90bd063,1,0.525732743
61469c9bd40cbdf2d90bd064,1,0.673733653
61469c9bd40cbdf2d90bd065,1,0.500410721
61469c9bd40cbdf2d90bd066,1,0.419747535
61469c9bd40cbdf2d90bd067,1,0.463585246
61469c9bd40cbdf2d90bd068,1,0.521535019
61469c9bd40cbdf2d90bd069,1,0.563880526
61469c9bd40cbdf2d90bd06a,1,0.445104359
61469c9bd40cbdf2d90bd06b,1,0.495748056
61469c9bd40cbdf2d90bd06c,1,0.557800234
61469c9bd40cbdf2d90bd06d,1,0.501124119
61469c9bd40cbdf2d90bd06e,1,0.464654837
61469c9bd40cbdf2d90bd06f,1,0.474422893
61469c9bd40cbdf2d90bd070,1,0.474111296
61469c9bd40cbdf2d90bd071,1,0.466282168
61469c9bd40cbdf2d90bd072,1,0.441778518
61469c9bd40cbdf2d90bd073,1,0.526058856
61469c9bd40cbdf2d90bd074,1,0.480016818
61469c9bd40cbdf2d90bd075,1,0.506081666
61469c9bd40cbdf2d90bd076,1,0.465917369
61469c9bd40cbdf2d90bd077,1,0.467733378
61469c9cd40cbdf2d90bd078,1,0.510020652
61469c9cd40cbdf2d90bd079,1,0.471545779
61469c9cd40cbdf2d90bd07a,1,0.468615341
61469c9cd40cbdf2d90bd07b,1,0.46363135
61469c9cd40cbdf2d90bd07c,1,0.524913301
61469c9cd40cbdf2d90bd07d,1,0.480569902
61469c9cd40cbdf2d90bd07e,1,0.497207699
61469c9cd40cbdf2d90bd07f,1,0.466722976
61469c9cd40cbdf2d90bd080,1,0.675874632
61469c9cd40cbdf2d90bd081,1,0.475275228
61469c9cd40cbdf2d90bd082,1,0.468146934
61469c9cd40cbdf2d90bd083,1,0.486046527
61469c9cd40cbdf2d90bd084,1,0.556568799
61469c9cd40cbdf2d90bd085,1,0.484320418
61469c9cd40cbdf2d90bd086,1,0.486359581
61469c9cd40cbdf2d90bd087,1,0.431185086
61469c9cd40cbdf2d90bd088,1,0.532702471
61469c9cd40cbdf2d90bd089,1,0.550649603
61469c9cd40cbdf2d90bd08a,1,0.449423177
61469c9dd40cbdf2d90bd08b,1,0.46703373
61469c9dd40cbdf2d90bd08c,1,0.478522832
61469c9dd40cbdf2d90bd08d,1,0.461494376
61469c9dd40cbdf2d90bd08e,1,0.489756137
61469c9dd40cbdf2d90bd08f,1,0.538725465
61469c9dd40cbdf2d90bd090,1,0.477186949
61469c9dd40cbdf2d90bd091,1,0.508525317
61469c9dd40cbdf2d90bd092,1,0.507136188
61469c9dd40cbdf2d90bd093,1,0.454080288
61469c9dd40cbdf2d90bd094,1,0.56924894
61469c9dd40cbdf2d90bd095,1,0.45829642
61469c9dd40cbdf2d90bd096,1,0.492206391
61469c9dd40cbdf2d90bd097,1,0.57260916
61469c9dd40cbdf2d90bd098,1,0.495060169
61469c9dd40cbdf2d90bd099,1,0.488233006
61469c9dd40cbdf2d90bd09a,1,0.50652461
61469c9dd40cbdf2d90bd09b,1,0.432468001
61469c9dd40cbdf2d90bd09c,1,0.520931107
61469c9dd40cbdf2d90bd09d,1,0.45241079
61469c9dd40cbdf2d90bd09e,1,0.504715953
61469c9dd40cbdf2d90bd09f,1,0.508732504
61469c9ed40cbdf2d90bd0a0,1,0.536045041
61469c9ed40cbdf2d90bd0a1,1,0.483957786
61469c9ed40cbdf2d90bd0a2,1,0.466022645
61469c9ed40cbdf2d90bd0a3,1,0.530299715
61469c9ed40cbdf2d90bd0a4,1,0.478858039
61469c9ed40cbdf2d90bd0a5,1,0.495396534
61469c9ed40cbdf2d90bd0a6,1,0.465509402
61469c9ed40cbdf2d90bd0a7,1,0.514133323
61469c9ed40cbdf2d90bd0a8,1,0.437804404
61469c9ed40cbdf2d90bd0a9,1,0.449971614
61469c9ed40cbdf2d90bd0aa,1,0.544120928
61469c9ed40cbdf2d90bd0ab,1,0.513948818
61469c9ed40cbdf2d90bd0ac,1,0.503286461
61469c9ed40cbdf2d90bd0ad,1,0.516230108
61469c9ed40cbdf2d90bd0ae,1,0.515574036
61469c9ed40cbdf2d90bd0af,1,0.480375234
61469c9ed40cbdf2d90bd0b0,1,0.509107681
61469c9ed40cbdf2d90bd0b1,1,0.439273092
61469c9ed40cbdf2d90bd0b2,1,0.547559712
61469c9ed40cbdf2d90bd0b3,1,0.44008178
61469c9ed40cbdf2d90bd0b4,1,0.46680586
61469c9ed40cbdf2d90bd0b5,1,0.546703272
61469c9ed40cbdf2d90bd0b6,1,0.493250413
61469c9ed40cbdf2d90bd0b7,1,0.500238426
61469c9ed40cbdf2d90bd0b8,1,0.468457075
61469c9ed40cbdf2d90bd0b9,1,0.496433911
61469c9fd40cbdf2d90bd0ba,1,0.4868265
61469c9fd40cbdf2d90bd0bb,1,0.551804278
61469c9fd40cbdf2d90bd0bc,1,0.492151547
61469c9fd40cbdf2d90bd0bd,1,0.471756351
61469c9fd40cbdf2d90bd0be,1,0.631455968
61469c9fd40cbdf2d90bd0bf,1,0.465853937
61469ca0d40cbdf2d90bd0c0,1,0.530128103
61469ca0d40cbdf2d90bd0c1,1,0.513703883
61469ca0d40cbdf2d90bd0c2,1,0.539340916
61469ca0d40cbdf2d90bd0c3,1,0.547804154
61469ca0d40cbdf2d90bd0c4,1,0.458420653
61469ca0d40cbdf2d90bd0c5,1,0.439921979
61469ca0d40cbdf2d90bd0c6,1,0.492030055
61469ca0d40cbdf2d90bd0c7,1,0.550344093
61469ca0d40cbdf2d90bd0c8,1,0.470718745
61469ca0d40cbdf2d90bd0c9,1,0.447958142
61469ca0d40cbdf2d90bd0ca,1,0.485883881
61469ca1d40cbdf2d90bd0cb,1,0.49144463
61469ca1d40cbdf2d90bd0cc,1,0.490995002
61469ca1d40cbdf2d90bd0cd,1,0.510159576
61469ca1d40cbdf2d90bd0ce,1,0.49176021
61469ca1d40cbdf2d90bd0cf,1,0.493564994
61469ca1d40cbdf2d90bd0d0,1,0.500412343
61469ca1d40cbdf2d90bd0d1,1,0.527121219
61469ca1d40cbdf2d90bd0d2,1,0.569414379
61469ca1d40cbdf2d90bd0d3,1,0.465888629
61469ca1d40cbdf2d90bd0d4,1,0.477466715
61469ca1d40cbdf2d90bd0d5,1,0.498999319
61469ca1d40cbdf2d90bd0d6,1,0.498019984
61469ca1d40cbdf2d90bd0d7,1,0.487719185
61469ca1d40cbdf2d90bd0d8,1,0.416946691
61469ca1d40cbdf2d90bd0d9,1,0.53514179
61469ca1d40cbdf2d90bd0da,1,0.43090478
61469ca1d40cbdf2d90bd0db,1,0.481995579
61469ca2d40cbdf2d90bd0dc,1,0.601791824
61469ca2d40cbdf2d90bd0dd,1,0.476016927
61469ca2d40cbdf2d90bd0de,1,0.472186714
61469ca2d40cbdf2d90bd0df,1,0.557206352
61469ca2d40cbdf2d90bd0e0,1,0.495659061
61469ca2d40cbdf2d90bd0e1,1,0.459503805
61469ca2d40cbdf2d90bd0e2,1,0.500450345
61469ca2d40cbdf2d90bd0e3,1,0.528620022
61469ca2d40cbdf2d90bd0e4,1,0.437695528
61469ca2d40cbdf2d90bd0e5,1,0.567628918
61469ca2d40cbdf2d90bd0e6,1,0.431177016
61469ca2d40cbdf2d90bd0e7,1,0.452690269
61469ca2d40cbdf2d90bd0e8,1,0.485608196
61469ca2d40cbdf2d90bd0e9,1,0.535811577
61469ca2d40cbdf2d90bd0ea,1,0.447674613
61469ca3d40cbdf2d90bd0eb,1,0.538840263
61469ca3d40cbdf2d90bd0ec,1,0.477182868
61469ca3d40cbdf2d90bd0ed,1,0.574503626
61469ca3d40cbdf2d90bd0ee,1,0.52587653
61469ca3d40cbdf2d90bd0ef,1,0.521339434
61469ca3d40cbdf2d90bd0f0,1,0.455570489
61469ca3d40cbdf2d90bd0f1,1,0.487042374
61469ca3d40cbdf2d90bd0f2,1,0.472222307
61469ca3d40cbdf2d90bd0f3,1,0.493376745
61469ca3d40cbdf2d90bd0f4,1,0.504816912
61469ca3d40cbdf2d90bd0f5,1,0.468962112
61469ca3d40cbdf2d90bd0f6,1,0.43540549
61469ca3d40cbdf2d90bd0f7,1,0.562175097
61469ca3d40cbdf2d90bd0f8,1,0.465561833
61469ca3d40cbdf2d90bd0f9,1,0.54777122
61469ca3d40cbdf2d90bd0fa,1,0.511308746
61469ca3d40cbdf2d90bd0fb,1,0.490038768
61469ca3d40cbdf2d90bd0fc,1,0.487934186
61469ca3d40cbdf2d90bd0fd,1,0.468555075
61469ca3d40cbdf2d90bd0fe,1,0.491017584
61469ca3d40cbdf2d90bd0ff,1,0.486823176
61469ca3d40cbdf2d90bd100,1,0.506136473
61469ca4d40cbdf2d90bd101,1,0.469529591
61469ca4d40cbdf2d90bd102,1,0.457734221
61469ca4d40cbdf2d90bd103,1,0.55563995
61469ca4d40cbdf2d90bd104,1,0.537692132
61469ca4d40cbdf2d90bd105,1,0.461362789
61469ca4d40cbdf2d90bd106,1,0.486360629
61469ca4d40cbdf2d90bd107,1,0.449118058
61469ca4d40cbdf2d90bd108,1,0.48612729
61469ca6d40cbdf2d90bd109,1,0.561016716
61469ca6d40cbdf2d90bd10a,1,0.499494623
61469ca6d40cbdf2d90bd10b,1,0.471845116
61469ca6d40cbdf2d90bd10c,1,0.501936686
61469ca6d40cbdf2d90bd10d,1,0.48221989
61469ca6d40cbdf2d90bd10e,1,0.538680929
61469ca6d40cbdf2d90bd10f,1,0.545848968
61469ca7d40cbdf2d90bd110,1,0.44837861
61469ca7d40cbdf2d90bd111,1,0.702314242
61469ca7d40cbdf2d90bd112,1,0.459520386
61469ca7d40cbdf2d90bd113,1,0.487803092
61469ca7d40cbdf2d90bd114,1,0.524205529
61469ca7d40cbdf2d90bd115,1,0.532734719
61469ca7d40cbdf2d90bd116,1,0.510846922
61469ca7d40cbdf2d90bd117,1,0.516458824
61469ca7d40cbdf2d90bd118,1,0.496087103
61469ca7d40cbdf2d90bd119,1,0.4755441
61469ca7d40cbdf2d90bd11a,1,0.439399082
61469ca8d40cbdf2d90bd11b,1,0.591128469
61469ca8d40cbdf2d90bd11c,1,0.470137548
61469ca8d40cbdf2d90bd11d,1,0.452129668
61469ca8d40cbdf2d90bd11e,1,0.545956267
61469ca9d40cbdf2d90bd11f,1,0.553806845
61469ca9d40cbdf2d90bd120,1,0.476673345
61469ca9d40cbdf2d90bd121,1,0.518500444
61469ca9d40cbdf2d90bd122,1,0.503137466
61469ca9d40cbdf2d90bd123,1,0.501641148
61469ca9d40cbdf2d90bd124,1,0.456169678
61469ca9d40cbdf2d90bd125,1,0.505511614
61469ca9d40cbdf2d90bd126,1,0.511244732
61469ca9d40cbdf2d90bd127,1,0.514666525
61469ca9d40cbdf2d90bd128,1,0.422577558
61469ca9d40cbdf2d90bd129,1,0.59402939
61469ca9d40cbdf2d90bd12a,1,0.457324906
61469ca9d40cbdf2d90bd12b,1,0.532307653
61469ca9d40cbdf2d90bd12c,1,0.529471396
61469ca9d40cbdf2d90bd12d,1,0.481451261
61469ca9d40cbdf2d90bd12e,1,0.501127288
61469ca9d40cbdf2d90bd12f,1,0.447103215
61469ca9d40cbdf2d90bd130,1,0.530027267
61469ca9d40cbdf2d90bd131,1,0.564237043
61469ca9d40cbdf2d90bd132,1,0.53987419
61469ca9d40cbdf2d90bd133,1,0.641010604
61469ca9d40cbdf2d90bd134,1,0.506458288
61469ca9d40cbdf2d90bd135,1,0.500256339
61469ca9d40cbdf2d90bd136,1,0.491932193
61469caad40cbdf2d90bd137,1,0.500821608
61469caad40cbdf2d90bd138,1,0.500002616
61469caad40cbdf2d90bd139,1,0.460713066
61469caad40cbdf2d90bd13a,1,0.51012543
61469caad40cbdf2d90bd13b,1,0.516470503
61469caad40cbdf2d90bd13c,1,0.490908354
61469caad40cbdf2d90bd13d,1,0.45730496
61469caad40cbdf2d90bd13e,1,0.457067541
61469caad40cbdf2d90bd13f,1,0.459213811
61469caad40cbdf2d90bd140,1,0.56994364
61469caad40cbdf2d90bd141,1,0.510450156
61469caad40cbdf2d90bd142,1,0.562989777
61469caad40cbdf2d90bd143,1,0.540989708
61469caad40cbdf2d90bd144,1,0.502221955
61469caad40cbdf2d90bd145,1,0.537498724
61469caad40cbdf2d90bd146,1,0.516947956
61469caad40cbdf2d90bd147,1,0.491188858
61469caad40cbdf2d90bd148,1,0.51042207
61469caad40cbdf2d90bd149,1,0.496064459
61469caad40cbdf2d90bd14a,1,0.525926698
61469caad40cbdf2d90bd14b,1,0.490137404
61469cabd40cbdf2d90bd14c,1,0.54668657
61469cabd40cbdf2d90bd14d,1,0.489545746
61469cabd40cbdf2d90bd14e,1,0.476086487
61469cabd40cbdf2d90bd14f,1,0.521066254
61469cabd40cbdf2d90bd150,1,0.506995416
61469cabd40cbdf2d90bd151,1,0.506421208
61469cabd40cbdf2d90bd152,1,0.505843497
61469cabd40cbdf2d90bd153,1,0.493736499
61469cabd40cbdf2d90bd154,1,0.545014321
61469cabd40cbdf2d90bd155,1,0.459094347
61469cabd40cbdf2d90bd156,1,0.523868716
61469cacd40cbdf2d90bd157,1,0.466576778
61469cacd40cbdf2d90bd158,1,0.499046224
61469cacd40cbdf2d90bd159,1,0.504994819
61469cacd40cbdf2d90bd15a,1,0.46796016
61469cacd40cbdf2d90bd15b,1,0.492739395
61469cacd40cbdf2d90bd15c,1,0.480280303
61469cacd40cbdf2d90bd15d,1,0.551213872
61469cacd40cbdf2d90bd15e,1,0.466130124
61469cacd40cbdf2d90bd15f,1,0.566053034
61469cacd40cbdf2d90bd160,1,0.502622634
61469cacd40cbdf2d90bd161,1,0.491442648
61469cacd40cbdf2d90bd162,1,0.537467286
61469cacd40cbdf2d90bd163,1,0.441768808
61469cacd40cbdf2d90bd164,1,0.504371562
61469cacd40cbdf2d90bd165,1,0.493251005
61469cacd40cbdf2d90bd166,1,0.46703373
61469cadd40cbdf2d90bd167,1,0.631248156
61469cadd40cbdf2d90bd168,1,0.506917112
61469caed40cbdf2d90bd169,1,0.589101684
61469caed40cbdf2d90bd16a,1,0.47210319
61469caed40cbdf2d90bd16b,1,0.500965558
61469caed40cbdf2d90bd16c,1,0.533512758
61469caed40cbdf2d90bd16d,1,0.473426314
61469caed40cbdf2d90bd16e,1,0.536778965
61469caed40cbdf2d90bd16f,1,0.535500936
61469caed40cbdf2d90bd170,1,0.468006845
61469caed40cbdf2d90bd171,1,0.549551376
61469caed40cbdf2d90bd172,1,0.496403965
61469cafd40cbdf2d90bd173,1,0.601791824
61469cafd40cbdf2d90bd174,1,0.451219692
61469cafd40cbdf2d90bd175,1,0.486252922
61469cafd40cbdf2d90bd176,1,0.624658178
61469cafd40cbdf2d90bd177,1,0.444388426
61469cafd40cbdf2d90bd178,1,0.478036972
61469cb0d40cbdf2d90bd179,1,0.508162522
61469cb0d40cbdf2d90bd17a,1,0.498916004
61469cb0d40cbdf2d90bd17b,1,0.526088546
